19109,19141
17885,17914
16779,16783
16682,16654
13873,13929
10990,11051
7852,7853
4296,4200
1679,1551
-58,-132
-947,-1186
-173,-221
516,401
1172,1019
2166,2010
3216,3072
3474,3336
2589,2548
2573,2581
3685,3534
5993,5894
7117,6986
6764,6737
5962,5912
6647,6516
7726,7856
10266,10042
11009,10931
10572,10613
11465,11438
12250,12248
12930,12886
13872,13899
14560,14755
13657,13730
12658,12785
12406,12528
13173,13200
12946,13028
12524,12536
11825,11825
12395,12383
12254,12411
13117,13266
14270,14336
15015,15114
14427,14421
12041,12189
11395,11241
9895,10082
8829,9091
7194,7134
5020,5152
6578,6592
9989,9955
15677,15735
20041,20147
24260,24287
29367,29539
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32621,32767
30306,30484
27941,28034
23832,23911
19691,19901
17550,17657
14765,14830
10822,10916
6798,6861
4798,4901
2501,2527
1976,1914
3079,2892
4713,4747
7728,7829
9481,9563
11182,11228
12386,12307
14812,14812
17372,17286
19550,19498
19892,20064
19685,19778
20426,20354
19869,19898
19196,19105
18504,18383
16993,17121
15579,15520
14394,14325
12176,12147
10358,10217
7540,7595
4756,4885
4188,4227
4305,4071
4194,4197
4297,4344
4198,4037
4080,4056
3339,3298
3100,3025
3024,3002
3552,3482
2516,2496
915,918
-985,-893
-2561,-2444
-3521,-3519
-5850,-5887
-6977,-6905
-6779,-6872
-4578,-4471
-1541,-1651
1093,1137
4190,4085
7255,7114
11707,11683
11763,11741
13845,13793
15582,15729
15404,15383
14803,14781
14814,14975
15747,15684
14951,15016
13943,13989
13526,13530
13357,13482
12361,12297
10493,10540
7786,7770
7073,7065
6037,5924
4542,4517
2827,2760
271,216
-3611,-3559
-6146,-6148
-8528,-8425
-9501,-9492
-8492,-8573
-8333,-8291
-9479,-9482
-11259,-11330
-11531,-11386
-10623,-10743
-10379,-10583
-12961,-12930
-13835,-13897
-14948,-14935
-16321,-16323
-16607,-16731
-16885,-17001
-16075,-16132
-16492,-16504
-16195,-16049
-13679,-13831
-12390,-12560
-10771,-10913
-8686,-8671
-7678,-7807
-6776,-6988
-6187,-6218
-4481,-4470
-3425,-3425
-3126,-3208
-2199,-2194
-981,-1164
-653,-596
-357,-420
-1252,-1385
-3007,-2968
-5586,-5565
-5755,-5806
-4787,-4731
-2462,-2448
-66,-107
2239,2116
3405,3310
5546,5621
7428,7266
7435,7503
4929,4988
2390,2244
83,-45
-3120,-3130
-6095,-6164
-10367,-10430
-14293,-14307
-17976,-17891
-21676,-21662
-25880,-26034
-27925,-28098
-29284,-29469
-31146,-31258
-31434,-31665
-30861,-30960
-28980,-29249
-26545,-26753
-23568,-23828
-20383,-20668
-16522,-16814
-11561,-11694
-7366,-7373
-3261,-3360
-982,-924
1361,1333
3415,3527
4250,4197
4439,4411
2627,2656
1514,1608
-640,-333
-2292,-2217
-3688,-3641
-5248,-5247
-7334,-7436
-8494,-8528
-10838,-10762
-11678,-11756
-11531,-11565
-14052,-14133
-15035,-15070
-16560,-16623
-17490,-17728
-18880,-18946
-18858,-18839
-20039,-20124
-21552,-21780
-24514,-24782
-28075,-28154
-29425,-29575
-30652,-31058
-31948,-32190
-32625,-32768
-32768,-32768
-32768,-32768
-29478,-29750
-27213,-27422
-25306,-25525
-21986,-22302
-19337,-19414
-16164,-16319
-14242,-14442
-12630,-12950
-11873,-12076
-12567,-12747
-11961,-12115
-11605,-11717
-10569,-10700
-8773,-8790
-8000,-8148
-7534,-7552
-7511,-7684
-8605,-8501
-8619,-8716
-8707,-8904
-10801,-10852
-13544,-13750
-15389,-15424
-16518,-16549
-13723,-13815
-11630,-11745
-9426,-9582
-7083,-7188
-5760,-5900
-2615,-2687
34,-64
2681,2583
4073,4018
5508,5360
7068,7054
9056,9105
10658,10668
12002,11871
11595,11539
10455,10382
9335,9255
8511,8432
8881,8847
7957,7783
4049,3963
833,946
-2989,-3007
-7587,-7758
-11073,-11210
-15214,-15404
-18919,-18943
-23401,-23428
-25308,-25497
-24132,-24268
-22897,-23027
-23960,-23963
-26649,-26753
-28266,-28430
-29187,-29368
-29129,-29354
-28735,-28969
-28692,-28815
-28407,-28640
-26411,-26624
-22391,-22575
-18552,-18892
-14874,-15079
-10573,-10893
-6447,-6739
-794,-1066
5871,5622
12462,12258
17377,17276
20463,20439
21356,21420
20236,20005
19974,19912
18142,18118
15072,14850
12120,12042
10339,10174
9252,9037
8650,8532
7042,6926
4111,4094
1844,1772
-527,-543
-1482,-1484
-1970,-2000
-2215,-2411
-2516,-2658
-2706,-2851
-2250,-2337
-1687,-1837
-1913,-2069
-2767,-2737
-3971,-4205
-3902,-4069
-3759,-3885
-2545,-2642
-2113,-2297
-1961,-2076
-2114,-2236
-1786,-2029
-642,-778
952,932
2703,2493
3300,3189
3638,3410
5013,4691
5499,5341
5172,4939
6214,6109
8184,7936
8123,7797
6672,6468
6881,6613
6313,6094
3817,3733
301,264
-4180,-4288
-6950,-7087
-10003,-10220
-12382,-12529
-12209,-12531
-12611,-12862
-10499,-10663
-8959,-9145
-5916,-6228
-2721,-2940
-455,-549
1244,993
3175,2998
5241,5272
5145,5109
3336,3044
1072,844
759,631
1029,953
614,513
886,749
446,250
-14,-275
1811,1561
3309,3170
4142,4194
4835,4725
4804,4597
5840,5691
7769,7557
9251,9094
10993,10815
12981,13008
15621,15548
17600,17590
18805,18864
20611,20570
20139,20261
18936,19074
16144,16254
12729,12817
10079,10262
7043,7036
4928,4833
3450,3461
1135,970
-324,-527
-1375,-1443
-2543,-2651
-4940,-5052
-7678,-7897
-10477,-10573
-13377,-13425
-15390,-15439
-15805,-16109
-17973,-18022
-18244,-18428
-18359,-18545
-19405,-19443
-21269,-21477
-23179,-23255
-24263,-24220
-24999,-25118
-25244,-25301
-26525,-26616
-27915,-27950
-27621,-27826
-25894,-26013
-23499,-23479
-20245,-20265
-17315,-17271
-15170,-15104
-11883,-11988
-7856,-8040
-6001,-6127
-3146,-3202
-420,-386
2096,1994
4154,4056
5025,4888
6864,6756
7740,7665
7885,7852
7987,7987
6874,6709
6107,5995
6360,6263
5346,5155
4937,4738
3096,3014
2767,2621
2106,2004
642,499
992,780
-853,-1015
-2019,-2271
-2769,-2968
-4198,-4461
-5165,-5306
-4648,-4779
-4451,-4639
-4133,-4230
-3293,-3562
-2255,-2440
-2416,-2402
-3445,-3553
-3943,-3983
-3772,-3819
-3661,-3772
-3754,-3781
-4215,-4191
-2857,-2964
-1672,-1698
-2172,-2248
-854,-814
-707,-793
-1322,-1281
-1361,-1451
-854,-947
-88,-106
111,54
1079,1079
1693,1626
1066,1094
-1015,-1103
-5320,-5309
-9965,-9988
-14049,-14242
-17065,-17134
-19604,-19741
-22498,-22531
-24544,-24666
-24934,-25096
-24617,-24750
-23773,-24128
-22484,-22785
-21275,-21507
-21028,-21354
-18367,-18600
-16445,-16636
-14925,-15118
-12793,-12922
-10534,-10661
-9050,-9104
-7476,-7649
-7181,-6997
-6464,-6487
-3823,-3934
-2160,-2214
1083,796
4819,4452
7622,7509
9645,9526
11369,11176
13123,12915
13083,12933
11454,11391
9876,9818
9649,9536
9915,9573
8586,8696
7723,7712
7307,7225
7376,7533
8174,8132
6767,6796
4690,4583
3294,3260
743,640
-1389,-1353
-2631,-2651
-3197,-3206
-3594,-3587
-3298,-3312
-2449,-2567
-3392,-3451
-3718,-3615
-4065,-4073
-6017,-6056
-6742,-6876
-7959,-8069
-10098,-10241
-12500,-12582
-15219,-15337
-17063,-17114
-19085,-19086
-20917,-21100
-23403,-23466
-24606,-24668
-25372,-25525
-27081,-27299
-28275,-28397
-26780,-26748
-23674,-23837
-22453,-22713
-19263,-19369
-16602,-16699
-13303,-13466
-11210,-11194
-9903,-10189
-10732,-10833
-11899,-11868
-11171,-11034
-10439,-10468
-8526,-8633
-7370,-7609
-7354,-7490
-7722,-7819
-7072,-7328
-8079,-8139
-8387,-8402
-8305,-8379
-8027,-8057
-8973,-8977
-8799,-8906
-8193,-8274
-6459,-6541
-3986,-4028
-557,-689
2811,2656
5712,5673
8645,8584
9468,9460
9946,9990
9529,9569
8663,8761
7037,7005
5467,5404
3394,3303
517,429
-1442,-1447
-2905,-2905
-4536,-4498
-6166,-6137
-5661,-5787
-4414,-4530
-2491,-2670
1,-137
4683,4393
9086,8847
12740,12731
15041,14915
16281,16178
18814,18737
20660,20651
21505,21436
21709,21737
20231,20463
17170,17272
14241,14443
10348,10474
7203,7253
4261,4375
-118,-81
-4387,-4376
-10031,-9911
-12472,-12385
-13634,-13651
-14207,-14330
-14698,-14753
-15865,-15918
-15603,-15698
-15383,-15570
-15145,-15246
-14837,-15006
-15190,-15441
-16146,-16254
-16922,-17152
-19046,-19141
-20216,-20409
-20177,-20424
-19723,-19868
-17595,-17682
-14524,-14594
-10229,-10354
-7541,-7728
-5688,-5697
-4664,-4700
-1717,-1891
-90,15
1618,1658
4893,4819
7804,7797
9875,9809
12971,12897
18600,18586
22837,22786
23784,23873
23584,23605
23569,23611
23602,23640
22340,22545
20078,20123
16030,16177
12811,12881
10021,10094
8670,8743
8328,8427
9807,9817
10941,10864
10938,10917
9789,9878
7856,7803
6173,6139
3992,3894
2028,2055
861,983
1047,1088
909,889
192,198
-964,-1084
-2075,-2079
-4148,-4176
-7030,-7080
-10301,-10168
-13200,-13183
-17243,-17172
-19738,-19773
-19300,-19337
-16879,-16914
-14005,-14192
-11973,-12143
-10379,-10310
-8460,-8498
-6521,-6576
-3826,-3833
-893,-824
1083,1128
3126,3152
4711,4707
7484,7436
9473,9505
11135,11180
11136,11126
9600,9603
7023,7128
5972,5896
6079,6260
6981,7054
7188,7056
6571,6495
8078,8053
8610,8714
9325,9463
10965,11069
12308,12386
13608,13730
15011,15126
14490,14481
14096,14102
12901,12969
11754,11929
10373,10725
9803,10063
9164,9264
8678,8782
9731,9748
10401,10447
11109,11144
11762,11937
13470,13327
13323,13266
13789,13813
16592,16691
20624,20658
27114,27110
32210,32311
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
28808,28833
21862,21865
14985,14993
10962,10883
5998,6079
960,879
-2967,-3138
-5531,-5733
-6797,-6849
-7815,-7673
-9407,-9570
-10440,-10460
-12359,-12364
-13446,-13389
-13493,-13488
-16122,-16202
-19286,-19305
-20025,-20125
-21479,-21371
-24879,-24991
-27389,-27384
-27742,-27907
-24558,-24791
-19402,-19539
-13166,-13293
-5357,-5459
2924,2798
9913,9799
17856,17804
25262,25360
30851,30773
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
32767,32767
31804,32035
27571,27784
24677,24784
22979,22985
19995,20116
19470,19572
17797,17853
16345,16388
16012,16155
14154,14214
13188,13344
11551,11754
10052,10173
9877,10171
9566,9709
8875,9076
8937,8979
9277,9220
9836,10043
9223,9296
9307,9400
6635,6780
4062,4243
1691,1676
687,713
-795,-690
-1827,-1725
-1606,-1601
-2610,-2750
-2029,-2105
-1800,-1858
-851,-832
-1707,-1626
-2214,-2110
-109,-38
1830,1716
3081,2995
3776,3607
3631,3549
1975,1900
1855,1643
3099,3021
2571,2487
1930,1837
441,370
-242,-331
-1002,-1108
-1766,-1823
-1351,-1418
-839,-873
-560,-609
1082,1014
4138,4150
8101,8093
10069,10097
10513,10594
12018,12110
14665,14786
15735,15980
16929,17141
17957,18127
17846,18059
16488,16471
16063,16125
14599,14831
12273,12415
9200,9223
5357,5429
2713,2711
1494,1710
1090,1220
611,612
770,889
1356,1413
2469,2549
4691,4712
5808,6001
6435,6641
6466,6485
5845,5917
5361,5483
6221,6432
5850,5916
5111,5160
1677,1856
-1304,-1117
-2150,-2042
-3686,-3582
-5991,-5852
-8566,-8314
-9787,-9824
-11048,-11092
-12787,-12674
-12877,-12770
-11871,-11909
-10880,-10915
-10667,-10621
-11088,-11230
-10220,-10290
-8604,-8473
-8072,-8096
-8365,-8262
-10049,-9808
-12410,-12205
-14425,-14293
-15855,-15827
-18213,-18174
-19671,-19815
-19187,-19140
-17615,-17731
-14721,-14898
-11209,-11293
-7571,-7618
-3893,-3955
1282,1280
6057,5972
10384,10358
12867,13063
14329,14292
17150,17145
19128,19161
21607,21503
22976,23053
22830,23052
24305,24409
23848,23789
23622,23884
22409,22527
20347,20349
16196,16222
10913,10926
8581,8842
6798,6949
5333,5379
2664,2898
1249,1483
-730,-668
-2961,-2882
-3890,-3749
-4233,-4263
-4842,-4796
-6951,-7000
-8858,-8820
-12643,-12545
-15570,-15542
-18514,-18550
-20490,-20553
-22629,-22730
-24752,-24832
-27052,-26894
-28320,-28228
-27288,-27379
-25493,-25559
-21724,-21741
-17599,-17627
-14182,-14093
-10743,-10735
-5854,-5786
-1236,-1153
289,572
1398,1458
2430,2621
1917,2251
864,1073
410,666
-1243,-1079
-2968,-2675
-2969,-2843
-1854,-1763
-2167,-1911
-3462,-3299
-4733,-4438
-5200,-4953
-5400,-5126
-5482,-5372
-5628,-5435
-6351,-6210
-6071,-5965
-4588,-4413
-3391,-3230
-2260,-2325
-1143,-1034
1480,1595
1481,1734
118,214
-1578,-1434
-2863,-2613
-2747,-2790
-3005,-2804
-3839,-3600
-5563,-5343
-6292,-5964
-5379,-5293
-5136,-4987
-3621,-3602
-1891,-1799
-1984,-1892
-2061,-2047
-1666,-1550
-941,-715
-1703,-1435
-2458,-2292
-2065,-1737
-229,102
679,910
201,389
495,566
1812,2073
2233,2426
358,550
-2338,-2073
-5333,-5097
-9214,-9037
-12444,-12297
-14409,-14291
-16116,-16008
-16546,-16514
-18768,-18807
-21402,-21335
-21478,-21436
-19887,-20018
-16752,-16811
-15513,-15482
-14841,-14627
-15778,-15466
-15951,-15659
-17345,-17223
-18845,-18806
-20958,-20748
-24920,-24818
-28167,-27974
-30442,-30531
-32567,-32391
-32768,-32768
-32768,-32768
-32768,-32768
-31534,-31630
-28806,-28793
-25880,-25985
-22854,-22740
-20594,-20604
-18668,-18669
-14704,-14765
-10455,-10467
-9345,-9177
-9219,-9249
-9146,-9064
-9162,-9198
-7712,-7718
-4581,-4567
-2770,-2493
-1036,-813
1470,1627
3686,3794
5907,6017
7343,7641
9090,9194
9316,9537
8974,9038
8604,8716
8202,8369
6440,6615
4146,4464
970,1126
-1871,-1821
-3652,-3642
-3952,-3929
-3846,-3787
-4519,-4468
-5075,-5072
-5196,-5198
-7406,-7491
-11436,-11375
-14987,-14948
-18039,-18145
-21132,-21121
-23080,-23208
-22683,-22596
-22299,-22282
-22418,-22538
-22342,-22443
-21236,-21420
-18772,-18728
-16317,-16415
-15374,-15503
-13644,-13539
-11477,-11469
-9499,-9641
-6818,-6844
-4511,-4535
-4130,-4129
-4257,-4087
-5486,-5419
-6425,-6445
-5883,-5779
-4130,-4125
-2848,-2948
-1463,-1576
22,133
1735,1798
4062,4046
5247,5526
7568,7748
7315,7653
5822,6113
5895,6020
5059,5449
2109,2402
-2313,-2218
-5579,-5339
-9023,-8937
-13060,-12923
-17807,-17697
-21159,-21126
-22827,-22712
-24012,-23960
-23593,-23497
-23388,-23422
-23014,-23016
-22010,-22035
-19821,-19821
-17497,-17513
-13651,-13664
-9943,-9823
-7172,-7154
-3921,-3908
-1268,-1104
1794,2012
3743,3988
5707,5713
6558,6631
7756,7657
9592,9542
11338,11269
11395,11364
9699,9842
8703,8726
7180,7189
5758,5861
3246,3382
1737,1879
2334,2351
2285,2324
3624,3681
5178,5470
6308,6327
8261,8276
9690,9772
11048,11222
11552,11818
11193,11264
9721,9904
7711,7804
5667,5750
3723,3846
-764,-740
-5274,-5302
-9989,-9869
-14595,-14472
-18293,-18266
-21464,-21408
-23360,-23357
-24013,-24072
-24860,-24839
-24152,-24170
-20901,-20954
-17667,-17591
-14184,-14156
-10828,-10960
-8705,-8715
-7319,-7360
-7509,-7301
-6781,-6680
-6421,-6390
-7863,-7705
-8816,-8765
-8858,-8770
-7433,-7520
-5551,-5542
-4975,-5016
-2027,-1961
1846,2038
7244,7157
12328,12361
16313,16557
20235,20296
23841,23925
26620,26875
29200,29450
30008,30220
29401,29472
28050,28261
27225,27364
25772,26117
21666,21917
16859,16854
9916,10049
1638,1564
-3050,-3097
-6470,-6488
-8821,-8615
-12249,-12344
-14084,-14129
-13588,-13720
-14612,-14634
-15505,-15604
-17171,-17254
-18614,-18582
-20457,-20592
-21968,-22172
-23251,-23225
-22624,-22746
-21679,-21683
-22753,-22790
-22784,-22860
-21772,-21787
-19943,-20123
-17893,-17956
-17201,-17103
-16363,-16482
-13327,-13434
-8641,-8770
-3614,-3980
-114,-193
3777,3739
5478,5387
6309,6328
9084,9224
12625,12692
14745,14891
14952,15174
13912,13876
13128,13185
11719,11708
11452,11466
9188,9231
7399,7314
5270,5250
3243,3251
2018,1948
-209,-225
-4412,-4363
-8612,-8595
-12411,-12474
-14815,-14913
-16096,-16037
-17947,-18055
-19383,-19538
-18192,-18271
-15118,-15217
-12039,-12053
-9131,-9106
-7382,-7392
-5113,-5175
-2021,-2168
1228,1231
4885,4710
7526,7520
7907,7963
8290,8528
8997,9062
8154,8148
8479,8588
7952,8101
7515,7682
8697,8722
10907,11019
12519,12616
11469,11554
9960,10049
9186,9293
7395,7386
3398,3380
453,658
-1187,-1141
-2715,-2706
-4343,-4269
-5279,-5239
-6719,-6684
-8119,-8100
-9176,-9195
-9146,-9156
-8860,-8852
-8983,-8976
-8727,-8943
-8991,-9192
-9332,-9312
-9595,-9659
-7482,-7544
-5751,-5748
-3811,-3750
-1571,-1591
1195,1292
5080,5182
7039,7017
7207,7336
6508,6762
3660,3834
139,76
-3227,-3049
-6694,-6644
-10680,-10704
-12750,-12697
-14033,-14160
-15416,-15580
-14648,-14673
-13059,-13114
-11532,-11642
-9182,-9174
-4758,-4721
-833,-757
3052,3077
6559,6500
9281,9251
12460,12271
14279,14141
15965,15894
18067,18018
19073,19082
18419,18354
17545,17474
17929,17844
15329,15152
12566,12550
9339,9241
4747,4656
1947,1932
523,559
-1304,-1321
-3365,-3516
-5169,-5273
-6084,-6178
-4000,-4249
-1791,-1956
-612,-631
-1154,-1338
-2351,-2397
-4340,-4470
-7513,-7442
-11949,-11968
-17099,-17168
-20976,-21007
-24395,-24477
-26082,-26210
-28027,-28251
-29428,-29597
-29588,-29822
-28839,-29064
-26448,-26654
-23315,-23414
-19378,-19728
-16523,-16902
-12438,-12481
-7497,-7728
-1521,-1648
5143,5207
10610,10474
14451,14324
17840,17773
20097,20048
21100,21011
21156,21147
19679,19803
18026,18130
15034,15199
10197,10137
6858,6797
3930,4059
2083,2082
-717,-576
-2218,-2239
-2725,-2848
-2171,-2144
-1731,-1716
-3000,-2907
-4028,-4127
-4154,-4191
-4288,-4247
-3162,-3199
-1257,-1166
-448,-469
89,-6
1115,1061
2705,2777
3236,3280
3571,3699
878,849
-1604,-1489
-2835,-2695
-4966,-4989
-6902,-6914
-9042,-9022
-9860,-9902
-9508,-9497
-10245,-10201
-9188,-9355
-9409,-9354
-9694,-9685
-8237,-8296
-7925,-7926
-6328,-6383
-7495,-7709
-9553,-9702
-11312,-11378
-12606,-12660
-15140,-15276
-18753,-19028
-21126,-21335
-22539,-22750
-23164,-23363
-23862,-24069
-23844,-23973
-24447,-24536
-24857,-24953
-24149,-24146
-23503,-23404
-22922,-23038
-21337,-21501
-20420,-20546
-19776,-19926
-18386,-18642
-16507,-16767
-14184,-14399
-10946,-11085
-8130,-8186
-5366,-5522
-2983,-3040
-1328,-1466
-446,-469
-397,-504
-244,-364
587,522
3033,2921
6082,5913
9381,9151
13778,13484
17233,17028
19228,19007
20719,20489
22822,22568
24013,23985
23755,23733
24658,24605
25466,25480
24068,24159
20133,20188
16526,16355
12362,12316
8245,8263
3392,3255
-290,-524
-4156,-4297
-7298,-7399
-8747,-8808
-8800,-9041
-10462,-10431
-11584,-11696
-13630,-13938
-14619,-14996
-14230,-14486
-15691,-16007
-15380,-15613
-13567,-13706
-12804,-12895
-13571,-13689
-14625,-14565
-13109,-13292
-11402,-11791
-12440,-12481
-13607,-13877
-14087,-14288
-12583,-12725
-12147,-12322
-13042,-12977
-11625,-11836
-8801,-8886
-5595,-5692
-1071,-1204
5269,5354
11458,11406
17733,17691
21315,21368
23626,23643
25591,25538
25880,26048
24765,24828
22791,22791
19925,20020
18724,18714
18741,18750
16727,16745
15337,15391
13548,13427
10357,10372
7719,7672
5312,5265
3596,3574
1764,1681
-211,-150
-542,-610
-883,-1057
605,558
1974,1922
2517,2445
1545,1485
3509,3360
4476,4393
4848,4832
4727,4721
4444,4382
4859,4901
5717,5618
6503,6492
7572,7517
9412,9435
10933,10848
13918,13993
18470,18334
20540,20416
21304,21298
23741,23678
26055,26042
26068,26075
24839,24799
23430,23363
22074,22140
20683,20669
18004,18029
15695,15811
12691,12767
10197,10124
8574,8556
9019,8981
9916,9930
8679,8787
6346,6469
5088,5146
5401,5336
7082,6945
5213,5250
2314,2352
2471,2346
2706,2560
3768,3744
4817,4734
6926,6967
6889,6917
5606,5610
4062,4222
2963,2936
1925,1851
-164,-388
-3996,-3967
-5925,-5964
-6609,-6683
-5412,-5334
-3052,-3193
-288,-294
4403,4473
7812,7713
10565,10513
13995,13907
16840,16745
18520,18538
19885,19875
20973,20951
21760,21886
22329,22454
23147,23120
23595,23569
24071,23977
23860,23820
24307,24438
24619,24602
22599,22605
19780,19731
19223,19244
18546,18459
20006,20151
20846,20868
18836,18977
16183,16412
14345,14335
13476,13635
12966,13175
12254,12374
9166,9220
5628,5685
4065,4061
3414,3625
2547,2617
584,730
-2096,-1874
-4359,-4334
-5528,-5338
-6616,-6552
-7283,-7182
-8679,-8676
-9233,-9285
-6995,-6908
-4556,-4489
-3026,-2936
-1607,-1578
31,150
3221,3126
7506,7472
10965,11186
13887,13866
15780,15812
17829,17907
17865,17997
19311,19426
20647,20759
21340,21651
20567,20796
19241,19344
17344,17658
14135,14517
12819,12917
11445,11578
10715,10901
10701,10910
10830,11063
9896,10081
8288,8327
6530,6670
3822,4015
296,320
-3102,-3148
-6011,-6086
-9202,-9085
-11756,-11703
-12835,-12841
-12952,-12888
-12195,-11878
-10877,-10948
-8432,-8495
-5946,-5892
-3602,-3572
-990,-971
1667,1759
2736,2867
3355,3522
3770,3955
4308,4316
5916,6126
7243,7269
8353,8533
9836,10104
9635,9764
9407,9479
9633,9780
8032,8017
4897,5157
1383,1659
-1899,-1843
-4062,-3991
-6895,-6845
-11204,-11246
-13948,-13877
-15780,-15593
-16378,-16260
-15637,-15604
-13651,-13466
-11153,-11012
-8410,-8377
-4150,-3949
2124,2275
5072,5232
6051,6246
6683,6856
6331,6424
4423,4566
3568,3686
2939,3017
683,862
-790,-754
-2214,-2032
-3250,-3186
-2611,-2474
-2406,-2300
-2521,-2458
-3217,-3267
-2566,-2471
-954,-850
558,468
1249,1311
1047,1305
1396,1423
1866,1822
4198,4267
5754,5864
6721,6956
8472,8505
6938,7137
6379,6532
6001,6106
5288,5215
5351,5461
6341,6392
6616,6521
7671,7710
9145,9211
9985,10056
11725,11774
13045,13203
13854,13926
13799,13951
15121,15272
16368,16382
17191,17177
17230,17344
14933,15007
13192,13281
10685,10734
6238,6493
2032,2066
-1993,-2042
-6749,-6780
-11229,-11127
-14554,-14397
-16524,-16552
-19159,-19239
-22291,-22275
-26017,-26072
-29349,-29300
-30704,-30785
-30142,-30298
-28622,-28732
-26001,-26035
-22126,-22243
-18692,-18707
-13114,-13235
-6643,-6752
-1875,-1773
987,1014
1239,1236
1813,1756
2798,2694
2269,2314
1029,993
921,995
1311,1358
1613,1625
2719,2870
5946,6053
8166,8338
9303,9623
8264,8482
6540,6513
5134,5298
2190,2323
-1047,-1055
-4222,-4241
-7058,-7070
-7644,-7676
-7292,-7237
-7203,-7166
-7667,-7705
-8978,-9012
-9981,-10125
-11655,-11776
-12359,-12189
-12055,-11835
-12197,-12149
-11425,-11392
-9572,-9595
-7271,-7366
-6165,-6104
-4120,-4215
-2930,-2762
-2363,-2289
-672,-568
679,710
1480,1549
1081,1232
86,76
-856,-613
-1456,-1337
-3365,-3031
-6618,-6514
-9587,-9619
-13498,-13418
-17077,-17067
-18847,-18729
-22109,-22111
-26372,-26357
-28693,-28696
-31329,-31443
-31083,-31040
-31814,-31765
-32149,-32345
-32094,-32214
-32048,-31999
-30851,-30859
-30487,-30467
-31002,-30933
-31730,-31781
-32345,-32178
-30873,-30907
-27974,-28122
-25785,-25739
-24293,-24306
-24381,-24434
-24712,-24787
-22092,-22080
-19073,-19183
-14890,-15033
-10555,-10558
-7983,-7905
-6372,-6440
-2731,-2702
2739,2960
6396,6484
7935,8181
8765,9053
8243,8357
9275,9513
10346,10490
10200,10288
9734,9892
8362,8627
7723,8032
7853,7929
6241,6438
4333,4544
1220,1477
-887,-762
-1608,-1615
-2245,-2227
-2456,-2390
-2804,-2721
-2456,-2526
-1493,-1339
57,146
1884,1910
2912,3067
1845,1856
-310,-205
-1519,-1325
-2844,-2656
-5425,-5313
-10584,-10578
-15190,-15317
-19380,-19389
-22821,-22799
-25671,-25745
-28376,-28285
-30346,-30399
-32768,-32768
-32768,-32768
-32768,-32768
-32768,-32768
-32768,-32768
-32262,-32250
-30273,-30258
-27603,-27641
-23198,-23062
-19006,-19052
-14387,-14395
-9621,-9561
-4820,-4594
-959,-869
2101,2069
2991,3106
2327,2378
1264,1416
456,715
-273,-123
-1576,-1514
-2768,-2709
-3514,-3358
-4299,-4290
-3827,-3811
-1843,-1748
1145,1303
4311,4441
8052,8174
10740,10852
13493,13612
15108,15235
13957,14110
12695,12760
9988,10121
7998,8191
5615,5794
3349,3463
445,614
-670,-591
-271,-170
-609,-386
-607,-367
-1157,-1075
-1160,-1243
-2909,-2866
-3920,-3858
-4766,-4849
-6589,-6463
-9022,-8862
-11130,-11190
-11713,-11626
-12857,-12731
-12890,-12774
-11897,-11888
-11103,-11095
-9793,-9850
-9374,-9434
-7877,-7719
-7740,-7674
-9657,-9740
-11438,-11390
-12237,-12251
-11728,-11827
-13282,-13131
-14667,-14578
-14957,-14839
-13598,-13577
-12967,-12982
-13608,-13559
-15198,-15193
-16064,-16040
-15513,-15428
-14603,-14591
-14886,-14885
-16268,-16221
-18573,-18517
-20318,-20279
-20694,-20776
-19993,-20138
-20173,-20088
-21321,-21362
-22647,-22816
-23516,-23527
-20955,-20987
-17615,-17686
-15884,-15787
-14988,-14951
-12494,-12446
-9423,-9498
-7879,-7935
-6498,-6495
-4687,-4667
-3987,-3972
-4159,-4183
-1944,-1818
1481,1502
3814,3916
4370,4572
5051,5157
5456,5538
6806,7017
8265,8292
7692,7665
6555,6286
3485,3463
273,307
-2048,-2106
-5694,-5677
-8676,-8697
-10671,-10591
-13354,-13206
-14823,-14636
-13131,-12936
-11736,-11488
-10925,-10905
-12112,-12152
-10910,-10887
-8563,-8470
-6770,-6653
-5170,-5209
-3750,-3773
-5408,-5474
-8015,-7935
-7859,-7771
-8227,-8204
-10481,-10469
-12354,-12489
-15384,-15408
-17594,-17564
-19065,-19146
-18871,-18891
-19441,-19457
-21535,-21418
-21645,-21676
-22403,-22407
-22969,-22918
-23948,-23969
-24400,-24407
-23515,-23559
-23433,-23581
-23406,-23538
-22660,-22734
-20262,-20496
-18677,-18604
-18562,-18529
-18870,-18908
-17835,-17820
-16635,-16628
-16442,-16490
-15090,-15221
-12307,-12249
-8286,-8299
-5198,-5159
-3047,-2994
-1522,-1427
-1694,-1588
-3073,-2865
-3224,-2945
-2696,-2477
-1545,-1303
-1825,-1675
-221,-132
463,682
683,867
1702,1756
2843,2879
3578,3709
3028,3061
1324,1520
-1491,-1277
-2746,-2685
-4469,-4138
-6175,-6052
-6950,-6935
-9662,-9665
-11107,-11029
-11414,-11280
-11284,-11358
-9537,-9610
-7227,-7181
-6889,-6800
-4368,-4316
